LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q1,3.711526071,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q2,3.863327196,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q3,3.960785779,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q4,4.097423697,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q1,4.216072337,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q2,4.567825305,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q3,4.958263113,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q4,5.461421471,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q1,5.738752857,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q2,6.066909181,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q3,6.716924136,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q4,7.361496043,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q1,8.178772767,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q2,8.708441569,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q3,8.969360914,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q4,9.128663197,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q1,9.235381968,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q2,8.998245087,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q3,8.575770552,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q4,8.441542686,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q1,8.240233482,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q2,8.212013885,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q3,8.238031186,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q4,7.935803695,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q1,7.439419447,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q2,7.214311265,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q3,7.224673156,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q4,7.338737455,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q1,7.353844695,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q2,7.739902741,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q3,7.970143466,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q4,8.150516907,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q1,8.403032235,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q2,8.423056325,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q3,8.204029543,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q4,8.219410871,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q1,8.065453627,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q2,8.019038916,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q3,7.775899573,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q4,7.810643881,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q1,7.691648381,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q2,7.271504612,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q3,7.016062573,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q4,6.545517218,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q1,5.84894756,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q2,5.437868594,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q3,5.087694867,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q4,4.852846138,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q1,4.545888974,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q2,4.32812608,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q3,4.236573107,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q4,4.396221567,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q1,5.613366142,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q2,6.498678868,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q3,7.230527882,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q4,7.464542441,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q1,7.622074834,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q2,7.319351161,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q3,7.211849481,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q4,6.981951066,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q1,6.895830469,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q2,6.905595097,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q3,6.562039135,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q4,6.463120889,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q1,6.821805136,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q2,6.881297836,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q3,6.980478327,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q4,7.214782721,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q1,7.10250046,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q2,6.99472516,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q3,6.949940795,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q4,6.749985854,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q1,6.461876195,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q2,6.204774395,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q3,5.960077106,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q4,5.816129957,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q1,5.602191221,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q2,5.124132741,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q3,4.849627992,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q4,4.508079294,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q1,4.180360394,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q2,4.033226416,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q3,3.97379918,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q4,3.603281119,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q1,3.331787949,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q2,3.050037588,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q3,2.767157915,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q4,2.413954838,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q1,2.313319856,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q2,2.249460852,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q3,2.328247226,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q4,2.079122839,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q1,1.959193155,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q2,1.939205834,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q3,2.012543437,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q4,2.051890627,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q1,2.073557911,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q2,2.095220402,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q3,2.116878101,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q4,2.13853101,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q1,2.147447612,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q2,2.156363401,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q3,2.165278379,
CZE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q4,2.174192544,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q1,1.576600846,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q2,1.433524716,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q3,1.321739251,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q4,1.251339986,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q1,0.964506443,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q2,1.002281182,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q3,1.078709918,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q4,1.171317774,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q1,1.293399587,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q2,1.354314625,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q3,1.378206495,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q4,1.355537503,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q1,1.53869307,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q2,1.403325719,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q3,1.249602262,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q4,1.123985299,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q1,0.63576403,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q2,0.697996218,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q3,0.893172211,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q4,1.235481102,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q1,0.961376499,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q2,1.617874378,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q3,2.322744651,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q4,2.958051296,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q1,4.240493638,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q2,4.4401498,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q3,4.462592966,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q4,4.412978675,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q1,4.291012934,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q2,4.394402172,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q3,4.606896523,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q4,4.894871306,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q1,5.027995007,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q2,5.367906252,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q3,5.659267232,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q4,5.839508907,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q1,6.696077933,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q2,6.489206363,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q3,6.156040078,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q4,5.806095101,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q1,5.127150195,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q2,5.037293737,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q3,5.116976356,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q4,5.350425883,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q1,4.741356518,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q2,5.305746985,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q3,6.150080979,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q4,6.813405011,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q1,7.516426725,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q2,7.879103532,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q3,8.01731084,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q4,8.313512852,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q1,8.41439731,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q2,8.433930581,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q3,8.457472983,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q4,8.640516716,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q1,8.857557109,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q2,9.091661602,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q3,9.113803133,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q4,9.060231652,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q1,8.88670347,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q2,8.634251217,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q3,8.459436193,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q4,8.156635778,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q1,7.956347346,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q2,7.519140569,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q3,6.885492306,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q4,6.243380511,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q1,5.603722824,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q2,5.307305827,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q3,5.259373401,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q4,5.262598136,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q1,5.411618752,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q2,5.439913955,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q3,5.36891355,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q4,5.422513689,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q1,5.502027189,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q2,5.837093236,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q3,6.227092616,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q4,6.716606639,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q1,7.124152584,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q2,7.348521106,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q3,7.409526347,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q4,7.511014396,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q1,7.494370383,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q2,7.589918993,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q3,7.780881635,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q4,7.906508817,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q1,8.09422548,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q2,8.37040465,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q3,8.590862274,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q4,8.779413061,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q1,8.794574224,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q2,8.976485456,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q3,9.28009649,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q4,9.775567555,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q1,10.31614686,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q2,10.590289,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q3,10.27164396,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q4,9.705789454,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q1,9.077927883,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q2,8.466898612,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q3,8.066171849,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q4,7.748480887,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q1,7.408682276,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q2,7.26527518,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q3,7.216819322,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q4,7.158673457,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q1,7.213830307,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q2,7.064831875,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q3,6.754529577,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q4,6.230408709,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q1,5.853766047,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q2,5.623985016,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q3,5.545970718,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q4,5.496061171,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q1,5.320929149,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q2,5.208787679,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q3,5.238787634,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q4,5.195181042,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q1,5.346562686,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q2,5.374043205,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q3,5.544727414,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q4,5.703561788,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q1,5.024316662,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q2,4.733397979,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q3,4.357670411,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q4,4.417704126,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q1,4.653153164,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q2,4.69004341,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q3,5.027776058,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q4,5.259438103,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q1,4.690457295,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q2,4.859103616,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q3,5.184609482,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q4,5.159498533,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q1,5.416754972,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q2,6.076513437,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q3,5.953106737,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q4,6.076079905,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q1,6.118743645,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q2,5.866577042,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q3,6.192435076,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q4,5.719494968,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q1,5.777989285,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q2,5.363789588,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q3,5.109965632,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q4,4.656142928,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q1,4.53039831,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q2,4.356731463,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q3,3.938144287,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q4,4.077727151,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q1,4.400897289,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q2,4.000420082,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q3,4.189537027,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q4,3.770052713,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q1,3.223578172,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q2,3.501144165,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q3,3.825074218,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q4,4.27940677,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q1,5.189916733,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q2,6.254279845,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q3,6.831228473,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q4,7.319611471,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q1,7.629080806,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q2,7.779316713,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q3,7.72868843,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q4,7.878648056,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q1,7.834527386,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q2,7.544122736,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q3,7.722452743,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q4,7.916087158,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q1,7.807772865,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q2,8.080574207,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q3,7.792509886,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q4,7.502617192,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q1,7.575580717,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q2,7.415651359,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q3,7.303108203,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q4,7.225942897,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q1,6.998353329,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q2,6.775892335,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q3,6.925303995,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q4,6.74507091,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q1,6.471743904,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q2,6.373905025,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q3,6.190915379,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q4,6.11168444,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q1,6.023820431,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q2,6.031062238,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q3,6.03214124,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q4,5.958168457,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q1,6.071913161,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q2,5.8326765,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q3,5.862571461,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q4,5.482530053,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q1,5.118110236,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q2,5.193209739,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q3,4.986642921,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q4,5.116537181,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q1,5.217680292,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q2,4.919479373,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q3,4.919479373,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q4,4.919479373,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q1,4.919479373,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q2,4.94306963,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q3,4.990256008,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q4,5.037418964,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q1,5.037418964,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q2,5.037418964,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q3,5.037418964,
DNK,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q4,5.037418964,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q1,1.564962469,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q2,1.39201564,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q3,1.255396155,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q4,1.160337347,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q1,1.115721126,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q2,1.088846726,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q3,1.083437603,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q4,1.093318054,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q1,1.121606004,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q2,1.155126797,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q3,1.198702124,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q4,1.248983116,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q1,1.313654474,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q2,1.359018598,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q3,1.392728762,
FIN,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q4,1.412068392,
